,1event,stat,slat,slon,5cuspid,year,doy_det,evla,evlo,10dist(ev-stat),depthkm,mag,baz,spol,wbeg,wend,20SNR,tlag,Dtlag,fast,Dfast,25anginc,anginc_corr,type_ini,timestamp,comment,30nyquist,gradeABCNR,filt_lo,filt_HI,spol-fast,35bandang,pickgrade,lambdamax,ndf,lambda2_min,40ttime,maxfreq,Elev,anginc_epi,takeoff_ang_epi,path_length_source_to_station_km,traveltime_source_to_station_s,v_avg_source_to_station_kms,SWA_source_to_station,max_ray_depth_km
21765,20190502115947640.KATT.4-10.fb1,KATT,64.999,-16.9654,2019-05-02 11:59:47.640,2019,122.5,65.022,-16.6723,14.0585,2.3,-12345,-12345,49.489,14.3,15.309107,3.89546,0.05,0.000625,5.0,1.5,0.0,anginc_corr,ass_5_16,Apr,comment,25,ACl,4.0,10,44.489,0.0588052,1,24.4208355,42,79.62527,-1556797985.0,8.07606,0.885,36.40387575344991,57.33025470373213,15.539021109607347,5.22041172254,2.976589191713563,0.9577568980091656,3.719617451714025
21766,20160506124123860.KATT.4-10.fb1,KATT,64.999,-16.9654,2016-05-06 12:41:23.860,2016,127.529,65.0194,-16.6744,13.9091,2.0,-12345,-12345,169.61,13.9,15.305173,7.04713,0.02625,0.001875,-31.0,2.5,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,4.0,10,20.61,0.0588052,1,16.518055,46,5174.121,-1462537985.0,6.74665,0.885,36.50902942810833,54.805682875661255,15.467900643886184,5.236821801262994,2.9536809215382704,0.5012550762444334,3.66730483698083
21767,20191118033032580.KATT.4-10.fb1,KATT,64.999,-16.9654,2019-11-18 03:30:32.580,2019,322.146,65.0328,-16.5429,20.275,2.5,-12345,-12345,52.082,14.099999,15.543642,3.3564,0.2025,0.02,-58.0,7.75,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,4.0,10,69.918,0.0588052,1,5.98804092,32,431.6168,-1574047985.0,5.76006,0.885,33.903430809683655,53.88841057826668,22.22603372874713,6.957525802438711,3.1945312687100045,2.9099012910748456,4.892872226246941
21768,20200129235537500.KATT.4-10.fb1,KATT,64.999,-16.9654,2020-01-29 23:55:37.500,2020,29.9968,65.0175,-16.7401,10.821,2.7,-12345,-12345,142.841,13.9,15.437295,3.23378,0.05,0.00125,8.0,3.0,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,4.0,10,45.159,0.0588052,1,7.76154757,47,120.5055,-1580341985.0,8.19847,0.885,36.75292886645278,61.75755061946437,12.16214545520178,4.19527772379212,2.8990084223097368,1.1917738916366716,3.54624166263688
21769,20210330184901420.KATT.4-10.fb1,KATT,64.999,-16.9654,2021-03-30 18:49:01.420,2021,89.7839,65.0229,-16.6659,14.3716,2.8,-12345,-12345,65.89,13.9,15.424214,3.17555,0.06,0.00125,6.0,8.0,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,4.0,10,59.89,0.0588052,1,6.28637218,40,195.5908,-1617129985.0,8.78472,0.885,36.16034747383393,61.13601503921464,15.752949941049504,5.225346836543848,3.0147185313862974,1.1482112918628218,3.841041385035697
21770,20190110025717460.KATT.4-10.fb1,KATT,64.999,-16.9654,2019-01-10 02:57:17.460,2019,10.123,65.0229,-16.6829,13.5858,2.8,-12345,-12345,97.558,13.9,15.418096,3.69957,0.0525,0.000625,-38.0,4.0,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,4.0,10,44.442,0.0588052,1,12.6823015,33,27378.76,-1547088985.0,7.00555,0.885,36.32954685875118,61.55840694187596,14.944129226961572,4.994803872733831,2.991935140544793,1.0510632924564334,3.756637876544608
21771,20210114031541000.KATT.4-10.fb1,KATT,64.999,-16.9654,2021-01-14 03:15:41.000,2021,14.1358,65.0068,-16.7168,11.7593,3.3,-12345,-12345,161.513,14.7,15.280328,5.95857,0.0175,0.00125,-39.0,3.0,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,4.0,10,20.513,0.0588052,1,66.4492645,26,534.2512,-1610593985.0,8.88565,0.885,36.45856370228453,72.3740383193151,12.999268141184444,4.3901394178475215,2.9610148799233267,0.3986190144985357,3.692402041208681
21772,20190814010512820.KATT.4-10.fb1,KATT,64.999,-16.9654,2019-08-14 01:05:12.820,2019,226.045,65.022,-16.6787,13.7634,2.0,-12345,-12345,98.628,14.099999,15.481406,6.35137,0.0675,0.001875,-37.0,7.5,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,4.0,10,44.372,0.0588052,1,10.5909986,25,566.6508,-1565744985.0,6.94792,0.885,36.53327932256761,54.85215385731483,15.315370764977803,5.192738246176043,2.9493823949736178,1.299837304304674,3.655250894000957
21773,20190805070649840.KATT.4-10.fb1,KATT,64.999,-16.9654,2019-08-05 07:06:49.840,2019,217.296,65.0274,-16.5216,21.1621,2.9,-12345,-12345,16.837,14.7,15.468172,3.21444,0.0925,0.0025,44.0,4.25,0.0,anginc_corr,ass_5_16,Apr,comment,25,ACl,4.0,10,27.163,0.0588052,1,15.4150114,18,146.5115,-1564988985.0,7.63889,0.885,33.66149630179934,56.0293022347652,23.052659999133247,7.124768421031468,3.2355662158905463,1.2982331077353138,5.028612314499839
21774,20180618012548980.KATT.4-10.fb1,KATT,64.999,-16.9654,2018-06-18 01:25:48.980,2018,169.06,65.049,-16.581,18.9526,3.0,-12345,-12345,2.254,13.9,15.452876,3.26456,0.33,0.0025,-44.0,7.75,0.0,anginc_corr,ass_5_16,Apr,comment,25,ACl,4.0,10,46.254,0.0588052,1,2.95828032,35,956.9031,-1529284985.0,7.8125,0.885,34.130587945436524,57.80149946182933,20.702854116755763,6.498076765453517,3.185997159470439,5.075155541747023,4.776083136863596
