,1event,stat,slat,slon,5cuspid,year,doy_det,evla,evlo,10dist(ev-stat),depthkm,mag,baz,spol,wbeg,wend,20SNR,tlag,Dtlag,fast,Dfast,25anginc,anginc_corr,type_ini,timestamp,comment,30nyquist,gradeABCNR,filt_lo,filt_HI,spol-fast,35bandang,pickgrade,lambdamax,ndf,lambda2_min,40ttime,maxfreq,Elev,anginc_epi,takeoff_ang_epi,path_length_source_to_station_km,traveltime_source_to_station_s,v_avg_source_to_station_kms,SWA_source_to_station,max_ray_depth_km
29681,20150513171136660.DALR.3-8.fb1,DALR,65.0773,-16.9367,2015-05-13 17:11:36.660,2015,133.716,65.1322,-16.8388,7.65562,2.0,-12345,-12345,129.313,14.7,15.473009,4.71431,0.0225,0.001875,-17.0,6.5,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,3.0,8,33.687,0.0588052,1,18.2794189,26,488.0487,-1431536985.0,4.26136,0.801,44.70485624316107,75.07003269461109,8.37185233149971,3.267885075727449,2.561856410949853,0.6885105451203799,2.320986214008361
29682,20150511114412860.DALR.4-10.fb1,DALR,65.0773,-16.9367,2015-05-11 11:44:12.860,2015,131.489,65.1367,-16.8345,8.17599,2.1,-12345,-12345,24.027,13.9,15.636664,7.43376,0.10875,0.002812,-13.0,3.75,0.0,anginc_corr,ass_5_16,Apr,comment,50,ACl,4.0,10,37.027,0.0588052,1,5.74583721,42,3999.171,-1431344985.0,4.88281,0.801,43.88860415907364,74.28089842972456,8.940697289816471,3.4397210572447987,2.599250677895937,3.160803914781951,2.460806583947156
29683,20160507222338200.DALR.3-8.fb1,DALR,65.0773,-16.9367,2016-05-07 22:23:38.200,2016,128.933,64.9967,-16.8587,9.70809,5.1,-12345,-12345,59.728,13.9,15.357851,7.88377,0.23625,0.00375,-3.0,9.5,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,3.0,8,62.728,0.0588052,1,4.14115477,43,6516.091,-1462659985.0,6.02948,0.801,33.28751099368453,97.00739683231392,11.362062951411078,3.777123763268578,3.008125670094216,6.248653771512736,5.1
29684,20140904171638500.DALR.1-8.fb1,DALR,65.0773,-16.9367,2014-09-04 17:16:38.500,2014,247.72,65.0741,-16.5364,18.835,1.0,-12345,-12345,55.309,14.5,15.414749,3.74227,0.18375,0.00375,17.0,6.5,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,1.0,8,38.309,0.0588052,1,3.37791967,34,328558.8,-1409850985.0,5.56144,0.801,35.06287250147333,38.75700036460636,21.10528178416251,6.974446684595992,3.026086905327756,2.6341605748370966,4.33236688061725
29685,20150621075734980.DALR.1-8.fb1,DALR,65.0773,-16.9367,2015-06-21 07:57:34.980,2015,172.332,65.0667,-16.8254,5.36728,2.3,-12345,-12345,133.119,13.9,15.339648,4.69577,0.1275,0.00375,18.0,4.25,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,1.0,8,64.881,0.0588052,1,6.15950108,57,25458.07,-1434872985.0,6.2779,0.801,44.81525441521951,88.68579662215592,6.054940770728591,2.448382568139423,2.4730370365812018,5.203993820737907,2.302531125198512
29686,20160412221727540.DALR.2-6.fb1,DALR,65.0773,-16.9367,2016-04-12 22:17:27.540,2016,103.929,65.0397,-16.8867,4.80652,4.0,-12345,-12345,152.285,14.7,15.476962,4.19487,0.12375,0.004687,27.0,8.25,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,2.0,6,54.715,0.0588052,1,11.6795225,21,6454.413,-1460498985.0,3.55469,0.801,32.83732821010501,112.19202090286792,6.373730411954008,2.3652792006065826,2.694705305961109,5.228364999585722,4.0
29687,20150425143038000.DALR.4-10.fb1,DALR,65.0773,-16.9367,2015-04-25 14:30:38.000,2015,115.605,65.1512,-16.7494,12.0482,3.1,-12345,-12345,158.897,13.9,15.460916,4.14181,0.11625,0.005625,48.0,6.5,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,4.0,10,69.103,0.0588052,1,5.54541588,42,327.1783,-1429971985.0,7.61218,0.801,36.49697478208216,66.3471643934257,13.331365622087198,4.501534959643451,2.9615155145086605,2.5820220334779265,3.673298269254267
29688,20160217121836440.DALR.4-10.fb1,DALR,65.0773,-16.9367,2016-02-17 12:18:36.440,2016,48.5128,65.091,-16.7724,7.87404,2.3,-12345,-12345,155.481,14.099999,15.489815,3.69618,0.1575,0.005625,-55.0,4.75,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,4.0,10,30.481,0.0588052,1,3.41627645,52,979.0366,-1455710985.0,6.36661,0.801,43.62083906058488,78.11012759813687,8.627440042133092,3.3161736000207864,2.6016249698384346,4.746774438179813,2.509998087635468
29689,20150421221503400.DALR.1-8.fb1,DALR,65.0773,-16.9367,2015-04-21 22:15:03.400,2015,111.927,65.0946,-16.7937,6.99261,2.3,-12345,-12345,149.617,14.099999,15.515615,3.70553,0.03,0.008437,36.0,9.0,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,1.0,8,66.383,0.0588052,1,7.15663624,39,49898.44,-1429654985.0,4.62372,0.801,44.114905832720176,80.88173608868247,7.716745983103081,3.014118347277116,2.56020006317078,0.995291278908894,2.421454201442657
29690,20150502124951080.DALR.2-6.fb1,DALR,65.0773,-16.9367,2015-05-02 12:49:51.080,2015,122.534,65.0865,-16.8001,6.5073,2.8,-12345,-12345,57.668,13.9,15.50147,5.74943,0.1275,0.005625,12.0,7.5,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,2.0,6,45.668,0.0588052,1,4.30855942,31,14726.57,-1430570985.0,3.94436,0.801,42.35007961464663,90.9328397624854,7.327890133260339,2.8359363681010747,2.5839402518636376,4.493599998501452,2.8
